Duration (ms),Status Code,Response Body,Timestamp
149,201,Lift ride recorded for skier 77251,09/03/2024 15:12:07
145,201,Lift ride recorded for skier 1239,09/03/2024 15:12:07
143,201,Lift ride recorded for skier 49172,09/03/2024 15:12:07
137,201,Lift ride recorded for skier 59353,09/03/2024 15:12:07
151,201,Lift ride recorded for skier 89877,09/03/2024 15:12:07
146,201,Lift ride recorded for skier 19560,09/03/2024 15:12:07
145,201,Lift ride recorded for skier 71178,09/03/2024 15:12:07
151,201,Lift ride recorded for skier 26398,09/03/2024 15:12:07
155,201,Lift ride recorded for skier 18697,09/03/2024 15:12:07
150,201,Lift ride recorded for skier 37514,09/03/2024 15:12:07
137,201,Lift ride recorded for skier 74030,09/03/2024 15:12:07
137,201,Lift ride recorded for skier 58630,09/03/2024 15:12:07
139,201,Lift ride recorded for skier 75129,09/03/2024 15:12:07
140,201,Lift ride recorded for skier 49572,09/03/2024 15:12:07
144,201,Lift ride recorded for skier 91199,09/03/2024 15:12:07
139,201,Lift ride recorded for skier 36279,09/03/2024 15:12:07
147,201,Lift ride recorded for skier 31394,09/03/2024 15:12:07
152,201,Lift ride recorded for skier 75957,09/03/2024 15:12:07
161,201,Lift ride recorded for skier 5618,09/03/2024 15:12:07
146,201,Lift ride recorded for skier 38051,09/03/2024 15:12:07
139,201,Lift ride recorded for skier 15420,09/03/2024 15:12:07
140,201,Lift ride recorded for skier 54760,09/03/2024 15:12:07
139,201,Lift ride recorded for skier 38473,09/03/2024 15:12:07
140,201,Lift ride recorded for skier 26371,09/03/2024 15:12:07
138,201,Lift ride recorded for skier 86437,09/03/2024 15:12:07
137,201,Lift ride recorded for skier 36308,09/03/2024 15:12:07
150,201,Lift ride recorded for skier 63939,09/03/2024 15:12:07
144,201,Lift ride recorded for skier 92678,09/03/2024 15:12:07
145,201,Lift ride recorded for skier 30318,09/03/2024 15:12:07
144,201,Lift ride recorded for skier 63932,09/03/2024 15:12:07
150,201,Lift ride recorded for skier 68612,09/03/2024 15:12:07
147,201,Lift ride recorded for skier 81054,09/03/2024 15:12:07
163,201,Lift ride recorded for skier 98121,09/03/2024 15:12:07
167,201,Lift ride recorded for skier 11235,09/03/2024 15:12:08
166,201,Lift ride recorded for skier 19613,09/03/2024 15:12:08
153,201,Lift ride recorded for skier 29000,09/03/2024 15:12:08
168,201,Lift ride recorded for skier 38446,09/03/2024 15:12:08
150,201,Lift ride recorded for skier 9363,09/03/2024 15:12:08
154,201,Lift ride recorded for skier 37761,09/03/2024 15:12:08
165,201,Lift ride recorded for skier 95118,09/03/2024 15:12:08
172,201,Lift ride recorded for skier 67816,09/03/2024 15:12:08
173,201,Lift ride recorded for skier 77882,09/03/2024 15:12:08
178,201,Lift ride recorded for skier 62512,09/03/2024 15:12:08
177,201,Lift ride recorded for skier 73612,09/03/2024 15:12:08
177,201,Lift ride recorded for skier 76983,09/03/2024 15:12:08
165,201,Lift ride recorded for skier 57341,09/03/2024 15:12:08
163,201,Lift ride recorded for skier 93706,09/03/2024 15:12:08
170,201,Lift ride recorded for skier 30055,09/03/2024 15:12:08
168,201,Lift ride recorded for skier 44255,09/03/2024 15:12:08
165,201,Lift ride recorded for skier 10006,09/03/2024 15:12:08
167,201,Lift ride recorded for skier 92831,09/03/2024 15:12:08
170,201,Lift ride recorded for skier 28413,09/03/2024 15:12:08
170,201,Lift ride recorded for skier 57461,09/03/2024 15:12:08
170,201,Lift ride recorded for skier 18307,09/03/2024 15:12:08
177,201,Lift ride recorded for skier 31175,09/03/2024 15:12:08
176,201,Lift ride recorded for skier 24561,09/03/2024 15:12:08
176,201,Lift ride recorded for skier 78176,09/03/2024 15:12:08
172,201,Lift ride recorded for skier 76230,09/03/2024 15:12:08
170,201,Lift ride recorded for skier 40079,09/03/2024 15:12:08
177,201,Lift ride recorded for skier 96819,09/03/2024 15:12:08
175,201,Lift ride recorded for skier 89374,09/03/2024 15:12:08
172,201,Lift ride recorded for skier 60193,09/03/2024 15:12:08
165,201,Lift ride recorded for skier 51200,09/03/2024 15:12:08
193,201,Lift ride recorded for skier 54220,09/03/2024 15:12:08
157,201,Lift ride recorded for skier 34497,09/03/2024 15:12:08
141,201,Lift ride recorded for skier 92143,09/03/2024 15:12:08
152,201,Lift ride recorded for skier 20087,09/03/2024 15:12:08
152,201,Lift ride recorded for skier 20206,09/03/2024 15:12:08
149,201,Lift ride recorded for skier 22047,09/03/2024 15:12:08
150,201,Lift ride recorded for skier 27165,09/03/2024 15:12:08
147,201,Lift ride recorded for skier 50630,09/03/2024 15:12:08
130,201,Lift ride recorded for skier 41065,09/03/2024 15:12:08
125,201,Lift ride recorded for skier 90677,09/03/2024 15:12:08
126,201,Lift ride recorded for skier 74513,09/03/2024 15:12:08
126,201,Lift ride recorded for skier 24728,09/03/2024 15:12:08
136,201,Lift ride recorded for skier 91874,09/03/2024 15:12:08
135,201,Lift ride recorded for skier 54039,09/03/2024 15:12:08
133,201,Lift ride recorded for skier 91575,09/03/2024 15:12:08
138,201,Lift ride recorded for skier 58016,09/03/2024 15:12:08
131,201,Lift ride recorded for skier 8123,09/03/2024 15:12:08
133,201,Lift ride recorded for skier 54040,09/03/2024 15:12:08
133,201,Lift ride recorded for skier 86783,09/03/2024 15:12:08
128,201,Lift ride recorded for skier 39803,09/03/2024 15:12:08
140,201,Lift ride recorded for skier 73338,09/03/2024 15:12:08
148,201,Lift ride recorded for skier 94405,09/03/2024 15:12:08
147,201,Lift ride recorded for skier 48435,09/03/2024 15:12:08
137,201,Lift ride recorded for skier 93136,09/03/2024 15:12:08
131,201,Lift ride recorded for skier 24886,09/03/2024 15:12:08
144,201,Lift ride recorded for skier 8807,09/03/2024 15:12:08
148,201,Lift ride recorded for skier 32507,09/03/2024 15:12:08
131,201,Lift ride recorded for skier 70503,09/03/2024 15:12:08
128,201,Lift ride recorded for skier 75271,09/03/2024 15:12:08
126,201,Lift ride recorded for skier 13946,09/03/2024 15:12:08
127,201,Lift ride recorded for skier 35484,09/03/2024 15:12:08
126,201,Lift ride recorded for skier 8211,09/03/2024 15:12:08
152,201,Lift ride recorded for skier 56714,09/03/2024 15:12:08
152,201,Lift ride recorded for skier 87526,09/03/2024 15:12:08
131,201,Lift ride recorded for skier 19534,09/03/2024 15:12:08
149,201,Lift ride recorded for skier 87924,09/03/2024 15:12:08
134,201,Lift ride recorded for skier 6963,09/03/2024 15:12:08
147,201,Lift ride recorded for skier 38174,09/03/2024 15:12:08
149,201,Lift ride recorded for skier 84364,09/03/2024 15:12:08
157,201,Lift ride recorded for skier 1759,09/03/2024 15:12:08
161,201,Lift ride recorded for skier 40151,09/03/2024 15:12:08
148,201,Lift ride recorded for skier 34160,09/03/2024 15:12:08
149,201,Lift ride recorded for skier 99493,09/03/2024 15:12:08
149,201,Lift ride recorded for skier 55220,09/03/2024 15:12:08
141,201,Lift ride recorded for skier 51792,09/03/2024 15:12:08
137,201,Lift ride recorded for skier 66183,09/03/2024 15:12:08
145,201,Lift ride recorded for skier 47035,09/03/2024 15:12:08
138,201,Lift ride recorded for skier 54961,09/03/2024 15:12:08
152,201,Lift ride recorded for skier 25006,09/03/2024 15:12:08
148,201,Lift ride recorded for skier 56716,09/03/2024 15:12:08
151,201,Lift ride recorded for skier 22752,09/03/2024 15:12:08
132,201,Lift ride recorded for skier 11596,09/03/2024 15:12:08
133,201,Lift ride recorded for skier 20227,09/03/2024 15:12:08
134,201,Lift ride recorded for skier 34684,09/03/2024 15:12:08
136,201,Lift ride recorded for skier 51725,09/03/2024 15:12:08
143,201,Lift ride recorded for skier 9018,09/03/2024 15:12:08
149,201,Lift ride recorded for skier 21406,09/03/2024 15:12:08
151,201,Lift ride recorded for skier 17847,09/03/2024 15:12:08
156,201,Lift ride recorded for skier 34399,09/03/2024 15:12:08
162,201,Lift ride recorded for skier 28114,09/03/2024 15:12:08
150,201,Lift ride recorded for skier 28147,09/03/2024 15:12:08
153,201,Lift ride recorded for skier 42096,09/03/2024 15:12:08
158,201,Lift ride recorded for skier 9047,09/03/2024 15:12:08
159,201,Lift ride recorded for skier 17087,09/03/2024 15:12:08
135,201,Lift ride recorded for skier 25810,09/03/2024 15:12:08
134,201,Lift ride recorded for skier 73993,09/03/2024 15:12:08
141,201,Lift ride recorded for skier 4573,09/03/2024 15:12:08
144,201,Lift ride recorded for skier 9726,09/03/2024 15:12:08
139,201,Lift ride recorded for skier 71091,09/03/2024 15:12:08
134,201,Lift ride recorded for skier 49474,09/03/2024 15:12:08
136,201,Lift ride recorded for skier 84901,09/03/2024 15:12:08
137,201,Lift ride recorded for skier 96254,09/03/2024 15:12:08
141,201,Lift ride recorded for skier 40703,09/03/2024 15:12:08
140,201,Lift ride recorded for skier 78716,09/03/2024 15:12:08
142,201,Lift ride recorded for skier 77724,09/03/2024 15:12:08
141,201,Lift ride recorded for skier 40355,09/03/2024 15:12:08
140,201,Lift ride recorded for skier 77632,09/03/2024 15:12:08
148,201,Lift ride recorded for skier 88993,09/03/2024 15:12:08
150,201,Lift ride recorded for skier 10309,09/03/2024 15:12:08
151,201,Lift ride recorded for skier 64612,09/03/2024 15:12:08
149,201,Lift ride recorded for skier 94133,09/03/2024 15:12:08
139,201,Lift ride recorded for skier 46616,09/03/2024 15:12:08
135,201,Lift ride recorded for skier 11787,09/03/2024 15:12:08
137,201,Lift ride recorded for skier 39629,09/03/2024 15:12:08
138,201,Lift ride recorded for skier 2937,09/03/2024 15:12:08
138,201,Lift ride recorded for skier 25525,09/03/2024 15:12:08
139,201,Lift ride recorded for skier 26189,09/03/2024 15:12:08
137,201,Lift ride recorded for skier 15853,09/03/2024 15:12:08
137,201,Lift ride recorded for skier 11741,09/03/2024 15:12:08
138,201,Lift ride recorded for skier 71442,09/03/2024 15:12:08
133,201,Lift ride recorded for skier 43796,09/03/2024 15:12:08
132,201,Lift ride recorded for skier 42481,09/03/2024 15:12:08
131,201,Lift ride recorded for skier 90335,09/03/2024 15:12:08
127,201,Lift ride recorded for skier 98407,09/03/2024 15:12:08
131,201,Lift ride recorded for skier 97633,09/03/2024 15:12:08
131,201,Lift ride recorded for skier 16977,09/03/2024 15:12:08
137,201,Lift ride recorded for skier 15762,09/03/2024 15:12:08
143,201,Lift ride recorded for skier 78644,09/03/2024 15:12:08
133,201,Lift ride recorded for skier 83365,09/03/2024 15:12:08
132,201,Lift ride recorded for skier 51429,09/03/2024 15:12:08
130,201,Lift ride recorded for skier 93185,09/03/2024 15:12:08
130,201,Lift ride recorded for skier 22768,09/03/2024 15:12:08
129,201,Lift ride recorded for skier 77938,09/03/2024 15:12:08
128,201,Lift ride recorded for skier 90408,09/03/2024 15:12:08
124,201,Lift ride recorded for skier 97726,09/03/2024 15:12:08
127,201,Lift ride recorded for skier 79976,09/03/2024 15:12:08
127,201,Lift ride recorded for skier 69021,09/03/2024 15:12:08
139,201,Lift ride recorded for skier 35400,09/03/2024 15:12:08
139,201,Lift ride recorded for skier 15262,09/03/2024 15:12:08
126,201,Lift ride recorded for skier 5987,09/03/2024 15:12:08
123,201,Lift ride recorded for skier 52748,09/03/2024 15:12:08
129,201,Lift ride recorded for skier 2954,09/03/2024 15:12:08
127,201,Lift ride recorded for skier 32342,09/03/2024 15:12:08
135,201,Lift ride recorded for skier 8593,09/03/2024 15:12:08
136,201,Lift ride recorded for skier 85590,09/03/2024 15:12:08
132,201,Lift ride recorded for skier 99377,09/03/2024 15:12:08
133,201,Lift ride recorded for skier 72939,09/03/2024 15:12:08
133,201,Lift ride recorded for skier 17918,09/03/2024 15:12:08
133,201,Lift ride recorded for skier 77445,09/03/2024 15:12:08
130,201,Lift ride recorded for skier 8392,09/03/2024 15:12:08
129,201,Lift ride recorded for skier 80381,09/03/2024 15:12:08
127,201,Lift ride recorded for skier 6108,09/03/2024 15:12:08
134,201,Lift ride recorded for skier 79835,09/03/2024 15:12:08
132,201,Lift ride recorded for skier 57955,09/03/2024 15:12:08
136,201,Lift ride recorded for skier 81165,09/03/2024 15:12:08
136,201,Lift ride recorded for skier 44982,09/03/2024 15:12:08
134,201,Lift ride recorded for skier 40725,09/03/2024 15:12:08
132,201,Lift ride recorded for skier 35303,09/03/2024 15:12:08
131,201,Lift ride recorded for skier 51019,09/03/2024 15:12:08
136,201,Lift ride recorded for skier 50414,09/03/2024 15:12:08
139,201,Lift ride recorded for skier 89947,09/03/2024 15:12:08
143,201,Lift ride recorded for skier 93448,09/03/2024 15:12:08
144,201,Lift ride recorded for skier 35342,09/03/2024 15:12:08
138,201,Lift ride recorded for skier 62421,09/03/2024 15:12:08
150,201,Lift ride recorded for skier 47515,09/03/2024 15:12:08
154,201,Lift ride recorded for skier 51827,09/03/2024 15:12:08
151,201,Lift ride recorded for skier 96699,09/03/2024 15:12:08
149,201,Lift ride recorded for skier 58251,09/03/2024 15:12:08
151,201,Lift ride recorded for skier 87852,09/03/2024 15:12:08
141,201,Lift ride recorded for skier 2701,09/03/2024 15:12:08
141,201,Lift ride recorded for skier 97851,09/03/2024 15:12:08
143,201,Lift ride recorded for skier 48870,09/03/2024 15:12:08
145,201,Lift ride recorded for skier 22629,09/03/2024 15:12:08
139,201,Lift ride recorded for skier 82770,09/03/2024 15:12:08
142,201,Lift ride recorded for skier 90913,09/03/2024 15:12:08
148,201,Lift ride recorded for skier 3351,09/03/2024 15:12:08
149,201,Lift ride recorded for skier 12872,09/03/2024 15:12:08
148,201,Lift ride recorded for skier 99283,09/03/2024 15:12:08
150,201,Lift ride recorded for skier 13883,09/03/2024 15:12:08
152,201,Lift ride recorded for skier 12077,09/03/2024 15:12:08
150,201,Lift ride recorded for skier 12284,09/03/2024 15:12:08
151,201,Lift ride recorded for skier 71111,09/03/2024 15:12:08
152,201,Lift ride recorded for skier 58889,09/03/2024 15:12:08
157,201,Lift ride recorded for skier 49283,09/03/2024 15:12:08
154,201,Lift ride recorded for skier 13012,09/03/2024 15:12:08
151,201,Lift ride recorded for skier 75338,09/03/2024 15:12:08
146,201,Lift ride recorded for skier 49768,09/03/2024 15:12:08
148,201,Lift ride recorded for skier 29034,09/03/2024 15:12:08
156,201,Lift ride recorded for skier 44040,09/03/2024 15:12:08
156,201,Lift ride recorded for skier 52174,09/03/2024 15:12:08
151,201,Lift ride recorded for skier 28060,09/03/2024 15:12:08
147,201,Lift ride recorded for skier 3698,09/03/2024 15:12:08
140,201,Lift ride recorded for skier 56711,09/03/2024 15:12:08
142,201,Lift ride recorded for skier 24403,09/03/2024 15:12:08
144,201,Lift ride recorded for skier 30188,09/03/2024 15:12:08
144,201,Lift ride recorded for skier 93255,09/03/2024 15:12:08
132,201,Lift ride recorded for skier 29742,09/03/2024 15:12:08
132,201,Lift ride recorded for skier 66595,09/03/2024 15:12:08
132,201,Lift ride recorded for skier 33865,09/03/2024 15:12:08
139,201,Lift ride recorded for skier 66536,09/03/2024 15:12:08
138,201,Lift ride recorded for skier 67006,09/03/2024 15:12:08
134,201,Lift ride recorded for skier 8899,09/03/2024 15:12:08
132,201,Lift ride recorded for skier 85717,09/03/2024 15:12:08
141,201,Lift ride recorded for skier 4496,09/03/2024 15:12:08
141,201,Lift ride recorded for skier 60502,09/03/2024 15:12:08
139,201,Lift ride recorded for skier 70183,09/03/2024 15:12:08
136,201,Lift ride recorded for skier 22360,09/03/2024 15:12:08
123,201,Lift ride recorded for skier 72401,09/03/2024 15:12:08
124,201,Lift ride recorded for skier 60043,09/03/2024 15:12:08
125,201,Lift ride recorded for skier 95758,09/03/2024 15:12:08
127,201,Lift ride recorded for skier 44083,09/03/2024 15:12:08
128,201,Lift ride recorded for skier 20173,09/03/2024 15:12:08
128,201,Lift ride recorded for skier 8157,09/03/2024 15:12:08
130,201,Lift ride recorded for skier 70109,09/03/2024 15:12:08
150,201,Lift ride recorded for skier 4310,09/03/2024 15:12:08
135,201,Lift ride recorded for skier 41143,09/03/2024 15:12:08
129,201,Lift ride recorded for skier 54611,09/03/2024 15:12:08
130,201,Lift ride recorded for skier 33253,09/03/2024 15:12:08
128,201,Lift ride recorded for skier 91522,09/03/2024 15:12:08
142,201,Lift ride recorded for skier 65876,09/03/2024 15:12:08
128,201,Lift ride recorded for skier 52268,09/03/2024 15:12:09
131,201,Lift ride recorded for skier 69481,09/03/2024 15:12:09
137,201,Lift ride recorded for skier 90985,09/03/2024 15:12:09
137,201,Lift ride recorded for skier 66840,09/03/2024 15:12:09
140,201,Lift ride recorded for skier 47646,09/03/2024 15:12:09
133,201,Lift ride recorded for skier 76028,09/03/2024 15:12:09
132,201,Lift ride recorded for skier 96317,09/03/2024 15:12:09
136,201,Lift ride recorded for skier 6925,09/03/2024 15:12:09
134,201,Lift ride recorded for skier 86683,09/03/2024 15:12:09
131,201,Lift ride recorded for skier 67523,09/03/2024 15:12:09
131,201,Lift ride recorded for skier 44588,09/03/2024 15:12:09
128,201,Lift ride recorded for skier 99535,09/03/2024 15:12:09
137,201,Lift ride recorded for skier 4021,09/03/2024 15:12:09
142,201,Lift ride recorded for skier 49617,09/03/2024 15:12:09
140,201,Lift ride recorded for skier 9529,09/03/2024 15:12:09
136,201,Lift ride recorded for skier 15761,09/03/2024 15:12:09
133,201,Lift ride recorded for skier 97331,09/03/2024 15:12:09
136,201,Lift ride recorded for skier 36763,09/03/2024 15:12:09
138,201,Lift ride recorded for skier 73021,09/03/2024 15:12:09
134,201,Lift ride recorded for skier 6646,09/03/2024 15:12:09
137,201,Lift ride recorded for skier 59426,09/03/2024 15:12:09
138,201,Lift ride recorded for skier 85728,09/03/2024 15:12:09
134,201,Lift ride recorded for skier 80097,09/03/2024 15:12:09
130,201,Lift ride recorded for skier 90209,09/03/2024 15:12:09
132,201,Lift ride recorded for skier 45551,09/03/2024 15:12:09
127,201,Lift ride recorded for skier 43483,09/03/2024 15:12:09
122,201,Lift ride recorded for skier 66759,09/03/2024 15:12:09
127,201,Lift ride recorded for skier 48515,09/03/2024 15:12:09
129,201,Lift ride recorded for skier 44394,09/03/2024 15:12:09
138,201,Lift ride recorded for skier 51286,09/03/2024 15:12:09
137,201,Lift ride recorded for skier 65355,09/03/2024 15:12:09
121,201,Lift ride recorded for skier 19796,09/03/2024 15:12:09
125,201,Lift ride recorded for skier 98478,09/03/2024 15:12:09
124,201,Lift ride recorded for skier 40207,09/03/2024 15:12:09
125,201,Lift ride recorded for skier 35072,09/03/2024 15:12:09
130,201,Lift ride recorded for skier 15720,09/03/2024 15:12:09
129,201,Lift ride recorded for skier 35688,09/03/2024 15:12:09
131,201,Lift ride recorded for skier 28428,09/03/2024 15:12:09
136,201,Lift ride recorded for skier 85192,09/03/2024 15:12:09
133,201,Lift ride recorded for skier 74258,09/03/2024 15:12:09
132,201,Lift ride recorded for skier 30554,09/03/2024 15:12:09
132,201,Lift ride recorded for skier 64554,09/03/2024 15:12:09
131,201,Lift ride recorded for skier 67567,09/03/2024 15:12:09
136,201,Lift ride recorded for skier 29791,09/03/2024 15:12:09
131,201,Lift ride recorded for skier 68236,09/03/2024 15:12:09
128,201,Lift ride recorded for skier 44125,09/03/2024 15:12:09
130,201,Lift ride recorded for skier 37881,09/03/2024 15:12:09
131,201,Lift ride recorded for skier 54660,09/03/2024 15:12:09
134,201,Lift ride recorded for skier 55513,09/03/2024 15:12:09
130,201,Lift ride recorded for skier 81101,09/03/2024 15:12:09
130,201,Lift ride recorded for skier 39644,09/03/2024 15:12:09
131,201,Lift ride recorded for skier 42884,09/03/2024 15:12:09
131,201,Lift ride recorded for skier 29099,09/03/2024 15:12:09
136,201,Lift ride recorded for skier 51541,09/03/2024 15:12:09
136,201,Lift ride recorded for skier 76404,09/03/2024 15:12:09
135,201,Lift ride recorded for skier 41451,09/03/2024 15:12:09
139,201,Lift ride recorded for skier 28947,09/03/2024 15:12:09
144,201,Lift ride recorded for skier 34509,09/03/2024 15:12:09
146,201,Lift ride recorded for skier 20829,09/03/2024 15:12:09
141,201,Lift ride recorded for skier 82214,09/03/2024 15:12:09
139,201,Lift ride recorded for skier 5483,09/03/2024 15:12:09
136,201,Lift ride recorded for skier 15078,09/03/2024 15:12:09
141,201,Lift ride recorded for skier 26797,09/03/2024 15:12:09
142,201,Lift ride recorded for skier 6838,09/03/2024 15:12:09
164,201,Lift ride recorded for skier 9318,09/03/2024 15:12:09
170,201,Lift ride recorded for skier 72744,09/03/2024 15:12:09
172,201,Lift ride recorded for skier 11400,09/03/2024 15:12:09
172,201,Lift ride recorded for skier 42790,09/03/2024 15:12:09
170,201,Lift ride recorded for skier 2461,09/03/2024 15:12:09
175,201,Lift ride recorded for skier 78716,09/03/2024 15:12:09
173,201,Lift ride recorded for skier 95361,09/03/2024 15:12:09
175,201,Lift ride recorded for skier 88972,09/03/2024 15:12:09
183,201,Lift ride recorded for skier 57912,09/03/2024 15:12:09
187,201,Lift ride recorded for skier 22086,09/03/2024 15:12:09
184,201,Lift ride recorded for skier 51181,09/03/2024 15:12:09
170,201,Lift ride recorded for skier 65200,09/03/2024 15:12:09
175,201,Lift ride recorded for skier 82469,09/03/2024 15:12:09
168,201,Lift ride recorded for skier 27718,09/03/2024 15:12:09
170,201,Lift ride recorded for skier 15504,09/03/2024 15:12:09
173,201,Lift ride recorded for skier 34557,09/03/2024 15:12:09
174,201,Lift ride recorded for skier 16851,09/03/2024 15:12:09
179,201,Lift ride recorded for skier 96748,09/03/2024 15:12:09
177,201,Lift ride recorded for skier 85818,09/03/2024 15:12:09
179,201,Lift ride recorded for skier 67401,09/03/2024 15:12:09
178,201,Lift ride recorded for skier 27672,09/03/2024 15:12:09
175,201,Lift ride recorded for skier 42933,09/03/2024 15:12:09
173,201,Lift ride recorded for skier 49043,09/03/2024 15:12:09
182,201,Lift ride recorded for skier 74811,09/03/2024 15:12:09
189,201,Lift ride recorded for skier 58582,09/03/2024 15:12:09
172,201,Lift ride recorded for skier 91800,09/03/2024 15:12:09
167,201,Lift ride recorded for skier 35396,09/03/2024 15:12:09
171,201,Lift ride recorded for skier 59771,09/03/2024 15:12:09
175,201,Lift ride recorded for skier 86354,09/03/2024 15:12:09
166,201,Lift ride recorded for skier 98522,09/03/2024 15:12:09
171,201,Lift ride recorded for skier 32493,09/03/2024 15:12:09
164,201,Lift ride recorded for skier 98731,09/03/2024 15:12:09
150,201,Lift ride recorded for skier 66576,09/03/2024 15:12:09
143,201,Lift ride recorded for skier 78870,09/03/2024 15:12:09
135,201,Lift ride recorded for skier 81167,09/03/2024 15:12:09
128,201,Lift ride recorded for skier 64164,09/03/2024 15:12:09
132,201,Lift ride recorded for skier 28770,09/03/2024 15:12:09
142,201,Lift ride recorded for skier 86930,09/03/2024 15:12:09
133,201,Lift ride recorded for skier 32545,09/03/2024 15:12:09
128,201,Lift ride recorded for skier 18703,09/03/2024 15:12:09
140,201,Lift ride recorded for skier 23173,09/03/2024 15:12:09
148,201,Lift ride recorded for skier 15548,09/03/2024 15:12:09
148,201,Lift ride recorded for skier 29770,09/03/2024 15:12:09
150,201,Lift ride recorded for skier 40024,09/03/2024 15:12:09
149,201,Lift ride recorded for skier 65497,09/03/2024 15:12:09
152,201,Lift ride recorded for skier 21301,09/03/2024 15:12:09
147,201,Lift ride recorded for skier 64787,09/03/2024 15:12:09
147,201,Lift ride recorded for skier 95983,09/03/2024 15:12:09
165,201,Lift ride recorded for skier 84133,09/03/2024 15:12:09
154,201,Lift ride recorded for skier 2574,09/03/2024 15:12:09
154,201,Lift ride recorded for skier 94227,09/03/2024 15:12:09
142,201,Lift ride recorded for skier 86321,09/03/2024 15:12:09
146,201,Lift ride recorded for skier 32789,09/03/2024 15:12:09
155,201,Lift ride recorded for skier 34633,09/03/2024 15:12:09
149,201,Lift ride recorded for skier 78613,09/03/2024 15:12:09
141,201,Lift ride recorded for skier 40580,09/03/2024 15:12:09
141,201,Lift ride recorded for skier 43179,09/03/2024 15:12:09
143,201,Lift ride recorded for skier 26292,09/03/2024 15:12:09
136,201,Lift ride recorded for skier 73957,09/03/2024 15:12:09
151,201,Lift ride recorded for skier 30135,09/03/2024 15:12:09
149,201,Lift ride recorded for skier 82421,09/03/2024 15:12:09
155,201,Lift ride recorded for skier 84550,09/03/2024 15:12:09
166,201,Lift ride recorded for skier 40828,09/03/2024 15:12:09
144,201,Lift ride recorded for skier 44004,09/03/2024 15:12:09
167,201,Lift ride recorded for skier 43024,09/03/2024 15:12:09
143,201,Lift ride recorded for skier 36462,09/03/2024 15:12:09
147,201,Lift ride recorded for skier 48442,09/03/2024 15:12:09
145,201,Lift ride recorded for skier 52143,09/03/2024 15:12:09
133,201,Lift ride recorded for skier 13973,09/03/2024 15:12:09
136,201,Lift ride recorded for skier 22107,09/03/2024 15:12:09
217,201,Lift ride recorded for skier 27878,09/03/2024 15:12:09
251,201,Lift ride recorded for skier 34927,09/03/2024 15:12:09
217,201,Lift ride recorded for skier 49816,09/03/2024 15:12:09
217,201,Lift ride recorded for skier 96705,09/03/2024 15:12:09
257,201,Lift ride recorded for skier 44290,09/03/2024 15:12:09
221,201,Lift ride recorded for skier 66878,09/03/2024 15:12:09
201,201,Lift ride recorded for skier 18988,09/03/2024 15:12:09
354,201,Lift ride recorded for skier 87698,09/03/2024 15:12:09
356,201,Lift ride recorded for skier 72530,09/03/2024 15:12:09
377,201,Lift ride recorded for skier 25314,09/03/2024 15:12:09
435,201,Lift ride recorded for skier 74753,09/03/2024 15:12:09
424,201,Lift ride recorded for skier 45055,09/03/2024 15:12:09
406,201,Lift ride recorded for skier 80902,09/03/2024 15:12:09
496,201,Lift ride recorded for skier 30296,09/03/2024 15:12:09
649,201,Lift ride recorded for skier 270,09/03/2024 15:12:09
672,201,Lift ride recorded for skier 55479,09/03/2024 15:12:09
648,201,Lift ride recorded for skier 14864,09/03/2024 15:12:09
1174,201,Lift ride recorded for skier 65816,09/03/2024 15:12:09
1284,201,Lift ride recorded for skier 19433,09/03/2024 15:12:09
1458,201,Lift ride recorded for skier 76080,09/03/2024 15:12:09
1463,201,Lift ride recorded for skier 33473,09/03/2024 15:12:09
1446,201,Lift ride recorded for skier 59792,09/03/2024 15:12:09
1459,201,Lift ride recorded for skier 18735,09/03/2024 15:12:09
2421,201,Lift ride recorded for skier 74116,09/03/2024 15:12:09
2428,201,Lift ride recorded for skier 62292,09/03/2024 15:12:09
2519,201,Lift ride recorded for skier 55366,09/03/2024 15:12:09
2905,201,Lift ride recorded for skier 41555,09/03/2024 15:12:09
2942,201,Lift ride recorded for skier 60420,09/03/2024 15:12:09
3702,201,Lift ride recorded for skier 74160,09/03/2024 15:12:09
3701,201,Lift ride recorded for skier 55703,09/03/2024 15:12:09
3756,201,Lift ride recorded for skier 55246,09/03/2024 15:12:09
3600,201,Lift ride recorded for skier 77826,09/03/2024 15:12:10
4094,201,Lift ride recorded for skier 15053,09/03/2024 15:12:10
5505,201,Lift ride recorded for skier 99978,09/03/2024 15:12:09
4980,201,Lift ride recorded for skier 7498,09/03/2024 15:12:10
5635,201,Lift ride recorded for skier 69173,09/03/2024 15:12:09
5875,201,Lift ride recorded for skier 53808,09/03/2024 15:12:09
5652,201,Lift ride recorded for skier 20073,09/03/2024 15:12:10
5891,201,Lift ride recorded for skier 9377,09/03/2024 15:12:10
5942,201,Lift ride recorded for skier 84916,09/03/2024 15:12:10
6120,201,Lift ride recorded for skier 68100,09/03/2024 15:12:09
5832,201,Lift ride recorded for skier 40800,09/03/2024 15:12:10
6157,201,Lift ride recorded for skier 11896,09/03/2024 15:12:09
6161,201,Lift ride recorded for skier 35221,09/03/2024 15:12:09
6164,201,Lift ride recorded for skier 41737,09/03/2024 15:12:09
6174,201,Lift ride recorded for skier 68901,09/03/2024 15:12:09
5944,201,Lift ride recorded for skier 97887,09/03/2024 15:12:10
5143,201,Lift ride recorded for skier 18628,09/03/2024 15:12:10
